post_id,brand,post_text,post_type,publish_time,likes_count,shares_count,comments_count,reactions_breakdown,hashtags,post_url,crawl_source
pfbid02FzYBr7qJnYHVdSQ5jUzr86VQ1PrhEPnXf2NXGyCND1Fqc9mkUbGghWwDRV7Datggl,highlands,Đài Nguyễn SM đẹp trai vậy chùi 10 tuần Trả lời 3,text,10 tuần,3,0,3,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid02FzYBr7qJnYHVdSQ5jUzr86VQ1PrhEPnXf2NXGyCND1Fqc9mkUbGghWwDRV7Datggl?comment_id=944044074701075&__cft__[0]=AZZasnE0euQF5U5MtTnlwiWfQHryg6sKiS0ZR8ZDUkOqVZhVG1Vn5UWlcJZDSuGIqgpuyR3MzgvB7MEKBAd85Fc0jsMUlUxZ5rSy7X1aSxxFzlmsiN6PmwP1RE0adVc_RFQiYqzOHcXfyg0nMDCUyTd8yZsrtCwjz71KXo8PrEnI9q3nUIX6qSXr-Gg2bIzBGpg&__tn__=R-R,browser-dom-update
pfbid06aNyuoJZSaPnu6WdTJhujMggoWm3Dd7NFumQYZ2gxuQ5j49kbAJZ4cs85d2MctKwl,highlands,Tác giả Highlands Coffee Áp dụng khi khách hàng đưa ảnh chụp màn hình khuyến mãi cho nhân viên cửa hàng.… 10 tuần Trả lời 148,text,10 tuần,148,0,148,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid06aNyuoJZSaPnu6WdTJhujMggoWm3Dd7NFumQYZ2gxuQ5j49kbAJZ4cs85d2MctKwl?comment_id=1447121820202608&__cft__[0]=AZZSyucMlnrJkTevwdIG5l3c3oftUz9n0WcZx3QHx1MDxxNbpMTfommH2S6CV5lmY5FhRnhxbEX9KA-ryj69lxaJwcFX2YKPJ5IG5OzeOoTRh5CEH4Zw09SHgprkF_GQjLtGirUUXUMT1w5cEUs_o3NreIUpzol2Yq-ILlE3EdjT50zDtYasAVgPGBZYhfv8GGA&__tn__=R-R,browser-dom-update
pfbid029JJnif64SHRjUeEhhs5NTKZ2sTVQzSEK3GSHZWedbHqt7uTGyDdE6F54zj7gTJvl,highlands,Hoàng Ngânn Cổ Đông của Mason Nguyễn cảm ơn Highlands đã tài trợ cho concert day 2 ATSH2025 ạ 9 tuần Trả lời 5,text,9 tuần,5,0,5,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid029JJnif64SHRjUeEhhs5NTKZ2sTVQzSEK3GSHZWedbHqt7uTGyDdE6F54zj7gTJvl?comment_id=1669249384403718&__cft__[0]=AZYUDatJyugTvI2DzZQAw60eL5XjT_EC5FPT8A3nRo4-orM5R7bArSNuFjv1uzVuPYZeBKM85KNXXdYtMFH7808Qs2V-T9_0ozV9bX_pEqjQCf7PDSt88cFsOWZvhWRiD2y0kxDKX9HBWduzYy6lz9lUfNLVuAQZdJdsesCd3Jn6OHI2JmviPrlDv3ASlIc_g70&__tn__=R-R,browser-dom-update
pfbid0nmTPP8MgpZALHuXaBsKzCf9EH13hZcMwXzFtZuSPBNPhDbPuQJXLdFY1CA3T6KGl,highlands,Agilafoods Nhìn là mê rồi 10 tuần Trả lời 1,text,10 tuần,1,0,1,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0nmTPP8MgpZALHuXaBsKzCf9EH13hZcMwXzFtZuSPBNPhDbPuQJXLdFY1CA3T6KGl?comment_id=2359381744487225&__cft__[0]=AZZYiu7oyowbhEm8vRQ2DbPtO8YliQDcPR7dwJzwZKJVruFe2eKxP0cdpwnLesMIsqc-2d4HdYz1k82Q8a4YNdoRgyGzpdPilr7gZzQnQ0rbdwOFCLtX5SEH_6HfDTLn5l8hgbtmJZusylmmlKkDTWwTDuG--wGr_Xi2myvPb5W9mT_CFOTw16lUCLGZyYdVt1U&__tn__=R-R,browser-dom-update
pfbid0244akxnCAo3DbsQqzmTDfkrVQQpzBxCRgmmZb88Bon2fMGSWyvhrxRnZzo7TdBomxl,highlands,Vanthanh Nguyen Mình muốn odr sét này 11 tuần Trả lời,text,11 tuần,0,0,0,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0244akxnCAo3DbsQqzmTDfkrVQQpzBxCRgmmZb88Bon2fMGSWyvhrxRnZzo7TdBomxl?comment_id=1655735175872237&__cft__[0]=AZZqDTx1-TF2yCxW9FgYfHgMF5BYUML_N3KhZjCrtbva95J1u28vQJqIpNDaLFI3f_NDXCKxP-5425xeJ8O0SNX4QrZ6SxdVY8hWp3tIeDrQLZJg8iokguGTkr8pefVwMxAh1N_kT0gpNORQnZou4Tm-7rA9YuMduS00TbrMz23UnWQz7HamLW5mRM7-HIYY73o&__tn__=R-R,browser-dom-update
pfbid0jZNjaQ41Yd9VFrLcY6m972GioeSbaMtW84L5mTN5JYAWkxhq9DXYCAmshuMLCd5il,highlands,"Agilafoods Đây đây, espresso là món mình hay dùng nhất 10 tuần Trả lời 2",text,10 tuần,2,0,2,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0jZNjaQ41Yd9VFrLcY6m972GioeSbaMtW84L5mTN5JYAWkxhq9DXYCAmshuMLCd5il?comment_id=758024537176384&__cft__[0]=AZYtr9_66ef7zrb2sTSzP6CabsDr_oeJvODMTvAxOuooKe-5goycg94-_XPT65vmF7961vLhCY5-05TjMqj77NUvneHt-XAy_xJOdjG9zf9EkazDs9F9EA_siUgERLsRTUQ3TYCkfD2nlb-1u7KYYxjopVj0YCk0PjjJYtRPqMOfdb59GTiA5QPlcPO9RXNw_hk&__tn__=R-R,browser-dom-update
pfbid0PKuuLjReDRm4jHm2RbfeFHFyjgjmfRr4hyN7jCaQF4kd5KSGFzCT7tLFDmhsMqEBl,highlands,Tác giả Highlands Coffee Chúng Mình tham khảo T&C tại: - Áp dụng khi khách hàng đưa ảnh chụp màn hình khuyến mãi cho nhân viên cửa hàng.… 11 tuần Trả lời 66,text,11 tuần,66,0,66,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0PKuuLjReDRm4jHm2RbfeFHFyjgjmfRr4hyN7jCaQF4kd5KSGFzCT7tLFDmhsMqEBl?comment_id=774164312017490&__cft__[0]=AZZ2F7YGbDN1pzWqGyWaekziY-Y10JoOTTtWV72u1ncqfKHmy3Bry_dFNX4qJ9NHTiQPAto2SrUX3qRp4ccB8FQ_s51WJCDjIle8Qn3-yDD7YNdV1fOGl8HMurN08hZRBhZfgpscPvEwTpNN6b7vSly7ljjY_DWA6RJFwi7r0nZbjc2sZH4TKfhwYGzSAe1zCbU&__tn__=R-R,browser-dom-update
pfbid0LtNoE5Hj3pFX7eJoQKgi8iGVwqkpaVNyrKhTJvNom5Kj6U23j3prMoZihRunTfrsl,highlands,Thu May Mắn Ông Tướng Họ Nguyễn mua cho vk cốc trà sen vàng đê 11 tuần Trả lời 1,text,11 tuần,1,0,1,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0LtNoE5Hj3pFX7eJoQKgi8iGVwqkpaVNyrKhTJvNom5Kj6U23j3prMoZihRunTfrsl?comment_id=925755140156313&__cft__[0]=AZbN3u6elC2bYcT9x3IhWfJC_TlhCD1Crdv2XQM6EMGdPZoSWXELQGPi6zDnytuUJGbGwqGrpKgD4hhKyUtdK5vBMSJps-2TQ0N1-pQQ93jI-nxxlN3ImeZZPsMom6h5pOE4DS9pW9Py1IdUl_3v4LPLg46UWHYCqrvJO_WK-SgwKV1JMJdb_R8dn7Kqi03mzcM&__tn__=R-R,browser-dom-update
1338930721593267,highlands,Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Facebook Highlands Coffee đã cập nhật ảnh bìa của họ. r d o t s p n o S e a c i t h i 1 f 1 8 h u l 7 h 5 4 4 c 1 h t 2 f n l f 5 m u f i á 0 c 9 9 c 6 7 7 c h 3 l 7 g c · 116 1,photo,2026-03-01T03:57:57.000Z,116,2,0,,,https://www.facebook.com/photo/?fbid=1338930721593267&set=a.710834594402886&__cft__[0]=AZYd_qUejMhDS82wBo5dCLdnj-tA9GCyh_39yFNwwHM0eGEsMrSOKbf18gn_vUmTW9vz6ifMRr8LMXY1zozXZNGie5BXLscseIXArPmO2NHZj13KpIOWIQCawXKM8d4Hl6tiemsUzfA8uhwlugPUPS_BKRvLuQNUhJseZnSgy03B7b_LL-FEgBgPEkhvLMvvZhnzKBUSKG3yuzTE8vl3evjT&__tn__=EH-R,apify-update
pfbid0KB72FrEbAGpNqFnQ17AtDRZS6ZREuHhwpU1CPV2XY6Z8HTbypQbJtkR1yf1obYEql,highlands,Hồng Vân Admin check inbox mình với ạ 12 tuần Trả lời 1,text,12 tuần,1,0,1,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0KB72FrEbAGpNqFnQ17AtDRZS6ZREuHhwpU1CPV2XY6Z8HTbypQbJtkR1yf1obYEql?comment_id=1261743205968292&__cft__[0]=AZZfw3i3TwVBJpvqcRwO6-PqU4Z5zzkdJ3MFhebFO5t5Ql3broPYgRqx1Wv2pIroLfykUcdQMmd3ZnGlsooa7_HKE8etN9T_JYq657281yuNcVRZBlvJTK9uhdQCcP5ozo6E5LtqzORN9JFiCdVY6I6f4RhSPV8CP2_G4IGBlY2QD7z4OUSIjFSI3PRDcLPnVjc&__tn__=R-R,browser-dom-update
pfbid037fW2EVjyB9xPALmeLma8mBuRm9f6wFg8LriGkGEGWSdZHjtUPW66J81iyrTr1o1jl,highlands,Nguyễn Trần Trà Linh hóng 12 tuần Trả lời 1,text,12 tuần,1,0,1,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid037fW2EVjyB9xPALmeLma8mBuRm9f6wFg8LriGkGEGWSdZHjtUPW66J81iyrTr1o1jl?comment_id=4318648948350820&__cft__[0]=AZZDRNgEVJhgqZlJ9OQxVxVej1ASivcpiydwSPjPMah6SKN6tHOE7xEBwXy4KZsNCLXl2HlyjlTrCDdKiai_7HFtPGkZK26Ebp0WjBcjCBuvZ8T6J1vt1sMiwzse3MHgIJlc9Mx5uh35r5xZfM3HLXDfIYQegwC5ZXHBkFXYltgfgCB4rjVJOImQ_sNKlLeaIkk&__tn__=R-R,browser-dom-update
1456525209199340,highlands,Tác giả Highlands Coffee Lưu ý & Điều khoản:​… 12 tuần Trả lời 8,video,12 tuần,8,0,8,,,https://www.facebook.com/reel/1456525209199340/?comment_id=2087298525447477&__cft__[0]=AZZFtuaobxeYswFdvIK64if0vgFOZ7hCmKH-d3qVo4tLvNkWGw28CfP48HSQaTaxyROd9l7O_nemB1N_wgySOnWI3UFTEb58oL0P1WY4pXC9BwPngr8eRap2nnskOiWaFFI49xG-_7Yt3TJ_a9JeG64G3spiLJ-mOo_X_mFdFiJNxQPF2p4IpijZFq1Pgqd8-H8wOXyhrh8iO8bPM70ILfgk&__tn__=R-R,browser-dom-update
751090161183752,highlands,Ka Mai Check ib giúp mình 12 tuần Trả lời 1,video,12 tuần,1,0,1,,,https://www.facebook.com/reel/751090161183752/?comment_id=2609613376106860&__cft__[0]=AZZf4CJBkF_rQu6dkUsRCS6T42QR8mJKIBGdz-EE3Dkh7oi0SOJEGuaQ8qXPs1f6nOikTTJ_UYAuF85GV7pBpfz0ALA2dlIf_hBscnGuUqvY50cQdyS262WTfy_GxpU_nOly6GKpQQA_KPj26KcHcF0-m5mCG2acCQH_u2359egqIytE-U1dzrrb7RotAXCAe-nhsMRSSF9ru5mEXIJUzzIL&__tn__=R-R,browser-dom-update
pfbid029N1VZHmkA8GRET1y1ZKqxqkPKpDcNxH2RaH4jByq3qKniXqjnAJfWGYQWfkF5U3Sl,highlands,Ngoc Titcó ship không ạ12 tuần Trả lời,text,12 tuần,0,0,0,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid029N1VZHmkA8GRET1y1ZKqxqkPKpDcNxH2RaH4jByq3qKniXqjnAJfWGYQWfkF5U3Sl?comment_id=945896298089199&__cft__[0]=AZbki03qrzm5O-zIm9_3VWARXl3xD8PczA71wlLWYN9WuMX3Klv_U16yg3wdjqvjVRiir-sdusbisX9NITrSUFxP3n_ujqQcC4rwPjAXbOVbTYgpfb3iNSOvMKB4R-LCqpjv6cb9z2u6ZYPN8ZXlbfu5WmhHDLI0gSiwoSXq0UFihR9oEyRtFWctVK_B19xZv8k&__tn__=R-R,browser-dom-update
pfbid0q3itTB73kApLMNvhSYpTrQRgEqfE85gkeZ8QnpMAJuxHqTtcGM59QBasfXpAofxml,highlands,Lý Liên Hoa Để cho có á. Cửa hàng nào cũng hết 12 tuần Trả lời,text,12 tuần,0,0,0,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0q3itTB73kApLMNvhSYpTrQRgEqfE85gkeZ8QnpMAJuxHqTtcGM59QBasfXpAofxml?comment_id=1868881387853923&__cft__[0]=AZZD2LtYGo9ITzOESlU4kxTQJdRFDZcWlr4I3quBWNbhfLX8fSZEy0o9T9MGTFYxsWjhPtNsOpHB9zHSKpNVeQTQdv87jWthzkFmR6eI-4-MXVopQnCipAQjgQvhcvB_wYKJunsNXA4wEhDgtYlqFAgTOOyr7cFf2txvhiVD3u5yNBKKIw3_uSjBmEOazniAc0Q&__tn__=R-R,browser-dom-update
pfbid0VkY9UEafpBZSeoCM26dBSGo6R6MXywTjYV3vQbGLemWb4sPuzESmW6vKxhB4Gndsl,highlands,Khánh Nè Ước gì HL về Sa Đéc Đồng Tháp 12 tuần Trả lời,text,12 tuần,0,0,0,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0VkY9UEafpBZSeoCM26dBSGo6R6MXywTjYV3vQbGLemWb4sPuzESmW6vKxhB4Gndsl?comment_id=1263659785701028&__cft__[0]=AZYmo188KHJKCV8J7mSVH07uHv74hg_hMKbTV9pAEXSBJLYY2b3S7zM9c4tw-NCPjSTjpp-ckSIeZcjirL7tMWRuMZgm_ltuomBBWcoBVHymG1BlNx0hw-VSEDieL9b8ZFoxBD_MSKW4AU4kD962I3lnlgp8t78AyLklLl0jhwjryX75XTOnsP1ukTlDQkwFH30&__tn__=R-R,browser-dom-update
pfbid02fLXQRZQ2sVnMXnCBocBM2hExi5AY3qc1Htdei1bMuEyaPghrBamht6aDZqyQpq9Xl,highlands,Nguyễn Ngọc Mai Tặng mỗi HCM còn k thấy tặng HN 12 tuần Trả lời,text,12 tuần,0,0,0,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid02fLXQRZQ2sVnMXnCBocBM2hExi5AY3qc1Htdei1bMuEyaPghrBamht6aDZqyQpq9Xl?comment_id=1199117418653259&__cft__[0]=AZbPt13GKV4aIBIIn7uGzhd22W_MtSDKySwNx47fcNehuatNUJbPN38udyX5hRGESoaIQ5j0rpFJHU1u2OH3ns5NFbJzkOrhLtnw_aWHD1r8V7viQxy77daJTEm1IUIs3LVAW0L4dvGPN0FRUZWuCkVi4nO6Ruxw1_e9xKaXMxU9PiLWlEnxy7X5IN-emZQxKN4&__tn__=R-R,browser-dom-update
pfbid02HWZYPU9f3sjGXJ2TjSPPD4YTiXGjdur4HwkZH3JTmJevYXABca2BG27ARaJB7yKcl,highlands,Khánh Nè Ước gì HL về Sa Đéc Đồng Tháp 12 tuần Trả lời 1,text,12 tuần,1,0,1,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid02HWZYPU9f3sjGXJ2TjSPPD4YTiXGjdur4HwkZH3JTmJevYXABca2BG27ARaJB7yKcl?comment_id=1434036201790603&__cft__[0]=AZbHfuAoLrGmbjWm0PrXBZO80IReq_vE3zol9Ugl-acGymffCyiNEvOs9bOTWvbZb9e68eUa8ILbkLr6x0TEUZ921l9S4JDyAZkvOk9e_03aR4Bk_nQHGVvndcSXBShQEWs55-5F6vLguTW9ary3LYulzBbY5R2FFz4QNPcPwU-vpzzpkk7iqDSQSClcX1rgFvc&__tn__=R-R,browser-dom-update
pfbid0Y1oqbqmmiHdoNNGxLm2RrNgcVGbud2uwWFpLzZhat5sJD2N4aPDhZEGm348w3KiJl,highlands,Vũ Thị Phương Mua 5 ly matcha 13 tuần Trả lời 1,text,13 tuần,1,0,1,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0Y1oqbqmmiHdoNNGxLm2RrNgcVGbud2uwWFpLzZhat5sJD2N4aPDhZEGm348w3KiJl?comment_id=25915524704723457&__cft__[0]=AZb2nIZAHeZDS1kam9ncZ7qmL-hC6wdhOl2jpy9x6jtFiaDbKbMVZ50wY_SSshGVZhRlq1Do1UPJoZPRyn-QSu2mlhqxp8873ndsSQuVaMwEem44lqWEzOKptAC0k6hlGtaI4-kojegNrgC1U4udfP_qd7EvMLGrxHGnRmHh4fIwSK4Qrt4ovnrY1TO0cgnx57A&__tn__=R-R,browser-dom-update
pfbid036Q16AsAYYM3CzFLRcQYiXTLHVLkBAkTAvhUk7RKscDUw9TqJ8gSwq7noMqFmBph6l,highlands,"Thy Nguyễn Uống 2-3 ly mấy mùng , giờ mới đọc bài này , cũng k thấy nhân viên tư vấn , uổng nhỉ 13 tuần Trả lời 1",text,13 tuần,1,0,1,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid036Q16AsAYYM3CzFLRcQYiXTLHVLkBAkTAvhUk7RKscDUw9TqJ8gSwq7noMqFmBph6l?comment_id=1206403734579693&__cft__[0]=AZaq42lHnxi7FnCywCTwb_pbkRMl2125ZKWxMVua2s2m5QqVCogT_ihdd4Dd8qaar6FaFmd8dYoaaJnKHAXTvFi2b321f0MxFhwl6eXd95MnUUaaLAWaQGMmlHthipOb_ySH8dEYk1h5djmdQXL_Ut-VbkPvfMQutbpRN4rt1ecS1cqujAQ1SuJ_WEcge19nP5I&__tn__=R-R,browser-dom-update
pfbid022Fdc61tkdaMRLN6vYkBzKqobiTpB5PjgCHjbLvLM735RzwNqvZ4unXJC4J9by1jql,highlands,Fan cứng Kiều Thi Vân Anh Cho hỏi High Parc mall mùng 2 mở cửa mấy giờ ạ 13 tuần Trả lời,text,13 tuần,0,0,0,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid022Fdc61tkdaMRLN6vYkBzKqobiTpB5PjgCHjbLvLM735RzwNqvZ4unXJC4J9by1jql?comment_id=876677141878079&__cft__[0]=AZa2d33IQ802ZW8cbCnEfwDo9O4m55HcZ0IM9HyRSjM0HLlvY0OmwrTmkeFWxjbUlebC2j7qHI7as1YIcxoHfOuy61dvVS-pb6dMBwphj0AFV-PFCA3cyx_LyI_MnEY_0mO0eeMwuhQk49cbOYuqjIS7fyWQmwu-qqQY4eqv6djyjbYrE42sw4mnfaZTXzmaRAQ&__tn__=R-R,browser-dom-update
pfbid0kiYG13DQVd4A3RgU9dzBpmknfm9RKPLHGyStuTDsL7RWS1EgXac2zNxjZVLfmwo6l,highlands,Kiều Thi Vân Anh Chúng mình gửi bạn lịch hoạt động Tết nhé https://www.facebook.com/highlandscoffeevietnam/posts/pfbid02pJK4cm…,text,13 tuần,0,0,0,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0kiYG13DQVd4A3RgU9dzBpmknfm9RKPLHGyStuTDsL7RWS1EgXac2zNxjZVLfmwo6l?__cft__[0]=AZa2d33IQ802ZW8cbCnEfwDo9O4m55HcZ0IM9HyRSjM0HLlvY0OmwrTmkeFWxjbUlebC2j7qHI7as1YIcxoHfOuy61dvVS-pb6dMBwphj0AFV-PFCA3cyx_LyI_MnEY_0mO0eeMwuhQk49cbOYuqjIS7fyWQmwu-qqQY4eqv6djyjbYrE42sw4mnfaZTXzmaRAQ&__tn__=R-R,browser-dom-update
1397179121661755,highlands,LiSa Linh M1 co bán cp hailand ko b 13 tuần Trả lời 1,video,13 tuần,1,0,1,,,https://www.facebook.com/reel/1397179121661755/?comment_id=3242743839238540&__cft__[0]=AZbGK140KvCJL6gnHY7hQbvZt80rF-QVAk0HqbPEsoVreX5Y4JGou9ZbX2WXtnrVW3Ztsd1TWEo6MVPDWhhB33qZNRh_Nrd7VlIOp62pWtkeGgy2pz3hV7tYhwKSiesBcmn2raWAN5J9XhglkMMmPnqaWenQJzTZudg1E7ENcKCcW_79VzAtN_o6nWc7dQO2K3ZNZJqMm15la18EKTfY3SZP&__tn__=R-R,browser-dom-update
928238393479805,highlands,"Fan cứng Teang Sok Bạn tui nhanh tay hơn tui nữa ta , hi bạn già Moon Khao, nếu có mua lấy dùm T một cái ly luôn nhe H 13 tuần Trả lời 2",video,13 tuần,2,0,2,,,https://www.facebook.com/reel/928238393479805/?comment_id=1219019317078158&__cft__[0]=AZacKcBfjZuprgCUqoO3OaSkOp8MI9XDMTcrYUyZaE48yde1RevTqgSk4dwIrD1VSC9EyiwAs8beAfu6_HB0NxkDtpgj9fxuZrmdnvMe4K4pwzIRxrP1ZzMId5rEe77ArnoiJc6RgHbd-Q2U6EPBEIjQC5ZYGLMVF-7tR5FbmmXibdH8VgExLLU1PViFyg9YHVq0b55wvagZfEf7HsGw8JmY&__tn__=R-R,browser-dom-update
pfbid033pAcQ3JrfCjHr8GoHDUjkLFzPUgtRP5HuYfkVGG2WV3pdEtTdZVsFWSMAicsXs1il,highlands,Nguyễn Ngọc Mua thế nào vậy ad 14 tuần Trả lời 1,text,14 tuần,1,0,1,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid033pAcQ3JrfCjHr8GoHDUjkLFzPUgtRP5HuYfkVGG2WV3pdEtTdZVsFWSMAicsXs1il?comment_id=1432435401744846&__cft__[0]=AZZpv-JKgcRh3uOSc2o40upUZiRvhIx5YFrYzcnGu-9jwsBFnqiHSEO5lVunxExLr4P5ClOWUiVONlp5wkEHYP8fPEqnuNAV-EgOwBflEcnxre6T_xxl1tlF8InMFXOLgidamX4AeHF5t0KFtocZjUwMqSeQmI3NwbODbDynv3IXYiUwjtCpxIiVgCtjVi4GXHE&__tn__=R-R,browser-dom-update
pfbid0mpD4jxautobkzow3Va8uWKRb3i4uXKEZirPUwzuthfopnm1C85F4Paxp9Si2u2pWl,highlands,Hoang Cao Dat Tet co cho doi drips ko vay ad? Tks 13 tuần Trả lời Đã chỉnh sửa,text,13 tuần,0,0,0,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0mpD4jxautobkzow3Va8uWKRb3i4uXKEZirPUwzuthfopnm1C85F4Paxp9Si2u2pWl?comment_id=1192282792685434&__cft__[0]=AZZYyukAnbYJGvNonPDpF5wUQOBwPEVotBvvEN_SwqKYsjfB8xnMAnorSKNvVKN5CDAOFzS4f9Fmz6KehrpLmUDpmtxDvi8pclkyilSXq6TxhC2wl5Sjd4YDv-P06n8myg_cuQ5jcc5-x6_hikpIi2Gd9LAwVBQ5ksBJCmMymzC7yXFi1xI1UMq27bIoilsU45w&__tn__=R-R,browser-dom-update
pfbid06ReFHavbAvozKwiwgGwUN9FvmEtrBqoCrQpZR5E2CGHc4UtN8xzfsHTjNxF3S6gnl,highlands,Vũ Thị PhươngĐi uống cà phê14 tuần Trả lời1,text,14 tuần,1,0,1,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid06ReFHavbAvozKwiwgGwUN9FvmEtrBqoCrQpZR5E2CGHc4UtN8xzfsHTjNxF3S6gnl?comment_id=1596911908214318&__cft__[0]=AZZy9BHLdyuSY6IPaFDdKHHeyxkHpZ-7JCKFvDLC5L6f706ptUuwiZyYuQdPzS7E1eG_0NgagMbGIeWyBGDr3zMOO9qio5BeG5CpzpF1Y68VWWKrGlYEUDe2Nv_GVYMprqZ4qAFyYoKh-XRY1Wnkd5lmgj1UBcwpWeEqL17HrOuGdJcNqylE9K88kJX2g6Uo13w&__tn__=R-R,browser-dom-update
pfbid0sj8SBa6Lp7FmXwQGyUnaM9URKGNGrZFYPVa945LqcEGiwzZWRnTUkb1P7DC5BSeLl,highlands,Minh Thy Minh Phạm mỗi đứa 1 món không mập đâu 14 tuần Trả lời 1,text,14 tuần,1,0,1,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0sj8SBa6Lp7FmXwQGyUnaM9URKGNGrZFYPVa945LqcEGiwzZWRnTUkb1P7DC5BSeLl?comment_id=1425314209303314&__cft__[0]=AZZFFWvpYRJED947mLMHQ-baLuTlEyifg4gOzFNCeJdMKMQPFe6CIKzaP4O2n8Dmj6Rjnn-Oum8O8lgyBHo780dqt9puy1yrJJjhUzk3OnP59ijzv0Hdrv8UIyXqHeI4jPQwxtN52SNhwrx79JuYgXAEsci1A_Tu0-ihb5tXjGPMYBR704gXpFCGS1DcRgz-JN0&__tn__=R-R,browser-dom-update
pfbid07S5361i1r5fmL79CFrqR5KyM79wSsmdALj9CSfryw6Ay8Kq2BcZ91EZcw8SDAGmQl,highlands,"Phan Đăng View đẹp thế bà, ôm cả hồ à 14 tuần Trả lời 1",text,14 tuần,1,0,1,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid07S5361i1r5fmL79CFrqR5KyM79wSsmdALj9CSfryw6Ay8Kq2BcZ91EZcw8SDAGmQl?comment_id=1219772513113153&__cft__[0]=AZaKivnMo0oyB5Pe2917L6gNXZmVudloPSTbxJvtCw0g38vNP5VxJE9sH9S3TnQitrj6MJ9vk5VId276uERyWMt0jd7Rs5_isHQwNwqa5T8Tk62aUU5oFujBpzm411O2NKkO3TEy2LMnDz98hIFy3K1EfzYtIBy-7zBy_G--mfRzzHkXnM1k_8QheuqksZAeqKU&__tn__=R-R,browser-dom-update
pfbid0cgKcorFXHQgJSFpwLRX6d1r1uiHiDXdLRSq7pmmYhM3CUZHAc2BUut3gAApiNUEBl,highlands,Phan Đăng Hình bà đẹp quá nha bà 14 tuần Trả lời 1,text,14 tuần,1,0,1,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid0cgKcorFXHQgJSFpwLRX6d1r1uiHiDXdLRSq7pmmYhM3CUZHAc2BUut3gAApiNUEBl?comment_id=1226678339059390&__cft__[0]=AZZvaDoy7Ra7kT2hZKOAZbPExcnKDKeJYisxdxdm9PhFcwyllvAQaubxkzE01upVSi_pgnwnI1j-IjB5RgE7ZWLLx4Yrh9ozeaPNy8VOBgZn9Jxtj1zaiqju4WIq747-g_YGyDS_bJsjtdmlW7gqLuNJdFqDrXyEDzQPd0Wmxxb72UQlfsR0JbGWXg9cOL2FBZQ&__tn__=R-R,browser-dom-update
pfbid02snx57ScHsf9Ds4qaPkhsimzA5y8naFNKs4ZmF6dhH5X898566qf2eLAhv4yqsbCxl,highlands,Tác giả Highlands Coffee Chúng Mình tham khảo T&C tại: - Áp dụng khi khách hàng đưa ảnh chụp màn hình khuyến mãi cho nhân viên cửa hàng.… 14 tuần Trả lời 78,text,14 tuần,78,0,78,,,https://www.facebook.com/highlandscoffeevietnam/posts/pfbid02snx57ScHsf9Ds4qaPkhsimzA5y8naFNKs4ZmF6dhH5X898566qf2eLAhv4yqsbCxl?comment_id=886953107647738&__cft__[0]=AZY9GGitz8ffduG7NEX3N0cFdf255VV28DNjwvlW35vOoteizjFn0XrN18DtrEhIAupCYqXNOy7RIpmMFx7QNk8_2l6lMWqIbn9-_vRYXLdhAHHvsON4LxT6-kLbLYCtGnc9IM-sw7SatlZpE7vFMWAVGkcx9NZ3flJ9vPb1wOhyXvp8BZlfsLRZ_gMKW3dwsB4&__tn__=R-R,browser-dom-update
